Nrun	ID	Time	Size	A	B	Width	Length	Dis	Miss	Azwidth	Alpha
1	011437	15:59:59,660.630.910	208	0.298	-17.402	1.350	3.716	16.697	16.679	20.729	1.525
1	011462	15:59:59,750.427.710	46	2.790	69.955	1.118	1.977	23.748	23.605	5.033	1.461
1	011476	15:59:59,829.549.430	95	-7.602	121.651	0.877	1.843	16.826	15.866	4.786	1.231
1	011496	15:59:59,927.785.790	128	0.015	0.643	1.493	3.077	9.780	0.643	3.255	0.066
1	011500	15:59:59,945.440.710	129	1.740	-34.971	2.668	3.762	17.880	17.428	16.924	1.345
1	011502	15:59:59,952.200.420	125	1.436	5.799	1.601	2.329	4.833	3.314	4.109	0.755
1	011508	15:59:59,959.926.630	202	-2.798	-74.965	1.442	4.579	25.936	25.229	24.911	1.337
1	011509	15:59:59,963.028.250	155	1.602	41.182	1.145	2.887	31.507	21.808	6.054	0.764
1	011511	15:59:59,967.916.750	185	9.754	271.130	1.243	2.303	29.295	27.651	7.247	1.234
1	011526	16:00:00,040.299.940	48	-2.301	18.877	1.060	1.791	32.747	7.523	1.227	0.232
1	011540	16:00:00,095.380.190	192	-0.569	11.752	1.321	2.635	10.243	10.213	7.989	1.494
1	011545	16:00:00,103.014.050	201	1.791	11.740	2.810	8.105	16.522	5.723	15.564	0.354
1	011592	16:00:00,349.207.630	158	-0.752	6.454	0.569	2.131	41.391	5.159	1.185	0.125
1	011642	16:00:00,542.618.850	93	0.816	-14.059	1.049	2.845	15.795	10.893	6.248	0.761
1	011646	16:00:00,571.096.400	91	-1.670	-43.686	1.461	2.431	22.579	22.444	7.011	1.461
1	011655	16:00:00,613.660.300	78	-0.380	-2.967	1.113	2.213	17.910	2.774	2.316	0.155
1	011658	16:00:00,628.677.200	1309	0.686	33.290	2.754	4.024	28.324	27.451	28.064	1.322
1	011674	16:00:00,695.735.990	87	4.497	-47.801	0.704	3.050	19.410	10.376	3.322	0.564
1	011676	16:00:00,706.924.470	378	0.332	-16.405	1.464	2.599	16.245	15.570	12.029	1.282
1	011684	16:00:00,742.563.450	64	-2.768	-28.611	0.928	1.802	9.902	9.721	3.251	1.379
1	011717	16:00:00,881.780.660	215	0.965	-34.169	1.331	2.741	24.894	24.582	12.283	1.412
1	011749	16:00:01,033.291.460	61	0.183	9.966	0.728	2.441	23.175	9.804	1.720	0.437
1	011762	16:00:01,105.604.130	71	0.213	-17.718	1.207	2.346	17.553	17.330	6.628	1.411
1	011817	16:00:01,399.858.020	143	-1.599	41.661	0.850	1.442	36.724	22.091	1.208	0.645
1	011819	16:00:01,405.504.340	122	-0.381	8.702	2.348	12.305	33.228	8.132	11.474	0.247
1	011828	16:00:01,433.675.450	219	-1.155	-9.444	1.113	9.242	21.277	6.182	9.541	0.295
1	011842	16:00:01,500.870.970	141	0.643	8.050	1.466	5.556	10.547	6.772	17.076	0.697
1	011848	16:00:01,529.753.000	68	-0.653	9.304	0.198	13.559	31.983	7.791	10.859	0.246
1	011868	16:00:01,673.299.130	182	1.002	9.052	1.266	11.843	31.646	6.395	9.550	0.203
1	011881	16:00:01,718.763.270	402	-3.063	-106.087	1.776	2.456	37.188	32.927	13.671	1.087
1	011885	16:00:01,736.855.690	268	2.945	-59.886	1.038	2.915	22.864	19.253	5.842	1.001
1	011893	16:00:01,782.342.820	99	2.464	-14.914	1.275	2.802	25.455	5.608	2.618	0.222
1	011896	16:00:01,795.624.470	59	-2.412	48.933	1.105	1.662	19.429	18.743	3.219	1.304
1	011906	16:00:01,843.452.150	3873	3.024	-61.194	3.958	7.195	19.763	19.212	110.453	1.334
1	011925	16:00:01,936.860.810	51	-2.536	6.866	0.996	1.901	7.815	2.519	1.335	0.328
1	011936	16:00:01,988.437.530	429	-0.350	1.562	1.884	3.575	1.484	1.475	21.824	1.463
1	011937	16:00:01,993.824.440	75	0.780	20.771	0.894	3.480	37.331	16.381	2.819	0.454
1	011947	16:00:02,030.210.240	101	0.628	24.958	0.957	2.963	24.199	21.136	9.802	1.062
1	011996	16:00:02,233.723.250	323	-3.274	18.215	2.686	25.254	11.408	5.321	163.460	0.485
1	012007	16:00:02,278.207.690	193	-0.650	18.694	1.345	1.966	17.080	15.674	5.566	1.162
1	012059	16:00:02,506.946.630	337	4.274	-74.552	2.099	7.100	22.891	16.985	25.019	0.836
1	012126	16:00:02,886.526.620	131	0.421	8.879	0.689	3.633	14.262	8.183	5.238	0.611
1	012129	16:00:02,891.458.780	159	-1.554	-51.096	0.946	1.789	27.659	27.646	4.927	1.539
1	012131	16:00:02,894.635.410	88	-0.137	9.457	1.886	4.643	13.132	9.370	13.723	0.795
1	012138	16:00:02,928.410.260	228	1.681	-45.035	1.048	3.773	26.393	23.024	16.211	1.060
1	012148	16:00:02,982.033.270	112	-2.200	10.237	2.323	9.669	14.910	4.236	12.539	0.288
1	012163	16:00:03,049.012.750	63	1.666	8.826	0.959	2.272	4.650	4.542	7.181	1.355
1	012180	16:00:03,149.436.220	70	11.305	6.864	1.053	13.824	10.467	0.605	1.859	0.058
1	012181	16:00:03,156.297.670	1338	-0.527	36.906	3.672	4.313	32.759	32.648	29.149	1.488
1	012182	16:00:03,157.144.880	76	-13.370	-187.959	0.858	4.131	19.516	14.019	9.880	0.801
1	012194	16:00:03,201.406.630	164	6.524	38.843	1.066	2.230	6.341	5.885	7.370	1.189
1	012200	16:00:03,248.143.860	2660	-51.089	766.180	2.600	6.139	21.734	14.994	33.946	0.761
1	012227	16:00:03,386.627.010	209	1.419	52.882	1.340	2.935	33.254	30.458	11.071	1.158
1	012258	16:00:03,523.234.480	109	1.409	10.771	1.123	2.127	7.800	6.235	4.227	0.926
1	012304	16:00:03,759.251.170	170	0.189	3.982	1.570	3.419	33.046	3.912	3.340	0.119
1	012323	16:00:03,878.543.320	57	-0.411	4.706	0.981	1.816	15.249	4.353	1.625	0.289
1	012360	16:00:04,057.240.780	239	0.630	-25.336	2.031	4.388	29.077	21.442	12.826	0.829
1	012367	16:00:04,102.482.720	85	0.096	8.650	1.551	2.639	10.264	8.610	5.584	0.995
1	012395	16:00:04,242.820.570	74	-4.831	-17.384	0.966	2.311	30.239	3.524	1.112	0.117
1	012399	16:00:04,256.312.170	72	-0.574	-11.320	1.268	2.072	9.875	9.818	4.335	1.463
1	012476	16:00:04,739.869.980	63	0.150	6.749	1.349	1.792	7.426	6.674	3.375	1.117
1	012483	16:00:04,769.293.860	533	0.654	-18.846	1.711	5.383	29.262	15.775	19.158	0.569
1	012513	16:00:04,951.689.590	248	1.355	33.263	1.514	2.235	25.433	19.750	8.182	0.889
1	012525	16:00:04,981.883.550	100	2.117	-37.649	1.361	3.283	17.748	16.082	10.490	1.134
1	012537	16:00:05,058.514.000	120	1.927	18.826	0.900	2.374	17.823	8.670	2.338	0.508
1	012544	16:00:05,106.080.300	56	0.343	16.691	1.281	2.270	35.455	15.788	2.673	0.462
1	012555	16:00:05,149.650.400	222	0.551	5.592	2.089	2.469	4.999	4.897	8.198	1.369
1	012561	16:00:05,169.309.600	305	-1.812	30.350	1.410	2.335	22.781	14.665	5.817	0.699
1	012571	16:00:05,241.779.620	64	-52.105	-1862.532	0.824	1.832	35.780	35.739	5.063	1.523
1	012580	16:00:05,265.491.980	644	0.626	-29.016	1.367	4.713	25.250	24.593	16.096	1.342
1	012594	16:00:05,313.025.870	238	-4.761	15.147	1.761	8.121	15.520	3.114	6.012	0.202
1	012623	16:00:05,427.727.190	74	0.179	16.731	1.128	1.862	37.609	16.468	2.726	0.453
1	012651	16:00:05,547.700.170	349	-3.919	-107.357	1.907	3.311	32.705	26.542	14.664	0.947
1	012675	16:00:05,653.099.990	67	0.256	36.095	0.896	1.860	37.789	34.972	4.361	1.182
1	012678	16:00:05,672.141.080	294	-35.987	624.748	1.142	2.407	23.853	17.354	3.101	0.815
1	012681	16:00:05,684.746.360	447	0.387	-2.771	1.923	2.705	9.444	2.584	8.543	0.277
1	012689	16:00:05,756.173.250	56	0.177	11.215	0.689	2.474	18.471	11.044	3.126	0.641
1	012691	16:00:05,774.256.250	915	-0.726	-2.067	2.655	3.578	21.814	1.673	18.283	0.077
1	012710	16:00:05,849.563.720	178	-0.759	-23.011	1.200	2.503	32.965	18.327	4.611	0.590
1	012721	16:00:05,892.338.150	75	0.414	-8.690	1.236	1.783	10.495	8.029	3.306	0.871
1	012743	16:00:06,001.294.600	64	-1.206	-44.024	0.986	1.852	29.057	28.104	4.740	1.314
1	012744	16:00:06,002.286.970	55	-24.610	404.013	0.869	1.907	16.868	16.403	4.813	1.335
1	012750	16:00:06,025.011.090	83	-0.120	20.264	0.870	1.910	38.506	20.119	1.717	0.550
1	012757	16:00:06,041.120.920	161	0.073	8.817	2.100	10.777	34.684	8.794	15.773	0.256
1	012765	16:00:06,103.889.540	180	-0.067	-0.436	1.105	2.074	12.569	0.435	2.534	0.035
1	012800	16:00:06,305.623.680	223	0.835	47.001	0.899	5.021	36.959	36.074	32.903	1.351
1	012806	16:00:06,357.130.550	438	0.046	-5.345	3.162	7.769	12.032	5.339	24.417	0.460
1	012811	16:00:06,371.291.770	109	0.805	25.552	1.524	2.022	29.888	19.901	4.115	0.729
1	012832	16:00:06,467.449.080	293	-2.181	-20.006	1.946	2.489	16.764	8.337	9.000	0.520
1	012853	16:00:06,584.235.120	52	0.128	6.095	0.766	2.703	6.314	6.046	8.296	1.278
1	012932	16:00:07,079.309.310	152	5.130	121.627	1.027	2.567	31.723	23.271	6.563	0.824
1	012944	16:00:07,125.223.070	55	1.195	-2.459	1.110	1.664	17.779	1.578	1.164	0.089
1	012960	16:00:07,207.267.720	63	-2.374	-63.835	1.194	1.565	27.558	24.779	2.934	1.118
1	012976	16:00:07,280.752.470	221	0.958	52.579	1.865	3.503	38.959	37.968	18.453	1.345
1	012996	16:00:07,368.322.620	461	3.708	-66.581	0.795	3.656	25.220	17.335	10.736	0.758
1	013011	16:00:07,475.505.570	72	-0.343	26.759	0.841	3.225	31.813	25.308	9.885	0.920
1	013028	16:00:07,549.760.290	183	1.849	10.975	1.220	4.129	18.430	5.221	3.144	0.287
1	013044	16:00:07,607.790.740	50	81.723	467.732	0.970	2.209	30.633	5.723	1.178	0.188
1	013077	16:00:07,789.759.650	359	0.002	0.207	1.550	3.603	23.746	0.207	3.710	0.009
1	013096	16:00:07,885.252.900	108	2.445	-0.359	0.780	2.386	6.084	0.136	1.046	0.022
1	013104	16:00:07,962.448.560	706	-0.219	23.940	1.736	3.396	24.114	23.387	16.779	1.325
1	013108	16:00:07,986.925.190	72	1.243	46.050	1.114	1.677	36.419	28.864	2.588	0.915
1	013118	16:00:08,032.443.760	177	0.499	8.433	0.747	3.344	15.019	7.547	4.261	0.527
1	013126	16:00:08,063.250.170	144	-1.735	2.371	1.148	2.908	11.405	1.184	2.045	0.104
1	013134	16:00:08,100.768.440	173	-1.587	8.527	1.452	6.476	10.161	4.545	11.122	0.464
1	013196	16:00:08,421.405.950	55	-2.192	28.995	1.102	1.673	22.459	12.037	1.700	0.566
1	013207	16:00:08,475.130.880	44	-0.563	4.148	0.903	2.269	24.921	3.614	1.271	0.146
1	013230	16:00:08,575.205.800	201	0.536	-16.469	1.253	3.734	14.720	14.516	16.710	1.404
1	013239	16:00:08,606.751.440	51	1.386	4.720	1.112	1.660	2.789	2.762	3.311	1.431
1	013242	16:00:08,625.790.790	1762	1.286	-36.937	1.938	3.269	22.789	22.676	15.228	1.471
1	013256	16:00:08,700.681.350	58	-1.653	9.841	1.334	12.355	24.674	5.094	7.297	0.208
1	013279	16:00:08,796.268.120	184	33.385	291.539	1.189	5.096	15.075	8.729	9.749	0.618
1	013295	16:00:08,849.856.250	60	-0.723	-16.537	1.224	2.128	30.321	13.401	2.250	0.458
1	013297	16:00:08,853.183.800	189	0.974	39.598	1.573	1.989	34.494	28.372	5.950	0.966
1	013298	16:00:08,858.921.380	59	1.307	-13.286	1.122	1.723	8.411	8.074	3.197	1.286
1	013303	16:00:08,881.501.730	72	0.085	18.329	0.934	2.378	26.831	18.264	3.840	0.749
1	013321	16:00:08,957.505.020	493	0.806	27.359	1.715	3.063	21.348	21.301	16.865	1.504
1	013365	16:00:09,176.517.800	125	0.718	8.553	1.898	7.832	27.227	6.949	9.568	0.258
1	013380	16:00:09,251.206.780	56	1.919	-36.776	1.018	2.436	17.007	16.994	7.278	1.532
1	013392	16:00:09,305.607.180	100	-2.429	41.433	0.912	2.014	15.775	15.773	3.375	1.554
1	013403	16:00:09,351.309.570	80	-1.496	29.708	1.040	1.907	16.846	16.512	4.634	1.371
1	013404	16:00:09,368.782.640	354	-0.609	9.181	1.610	6.744	22.237	7.840	11.637	0.360
1	013425	16:00:09,462.820.180	66	3.954	83.646	1.077	2.652	26.861	20.508	5.011	0.869
1	013428	16:00:09,472.232.500	117	-0.301	25.863	1.405	3.250	25.057	24.763	11.863	1.417
1	013432	16:00:09,494.898.410	446	1.377	-39.309	1.509	5.709	23.839	23.097	21.418	1.321
1	013475	16:00:09,698.187.630	54	1.939	8.742	0.991	15.571	18.373	4.006	11.472	0.220
1	013479	16:00:09,707.437.070	104	8.758	186.673	0.830	1.921	27.309	21.176	2.815	0.887
1	013509	16:00:09,834.111.060	984	-0.231	-29.908	2.216	2.645	37.299	29.138	10.348	0.897
1	013528	16:00:09,947.546.440	331	0.522	41.150	1.128	2.291	37.023	36.475	7.286	1.398
1	013530	16:00:09,969.846.230	52	0.940	36.795	1.033	2.098	35.013	26.811	2.762	0.872
1	013532	16:00:09,981.642.200	57	-0.339	-16.538	1.020	2.253	33.931	15.663	2.445	0.480
1	013561	16:00:10,106.159.590	473	1010.590	28164.394	1.415	4.656	31.076	27.869	28.306	1.112
1	013579	16:00:10,187.359.240	55	1.164	-2.044	1.055	1.715	11.344	1.332	1.134	0.118
1	013592	16:00:10,248.668.630	137	0.082	8.968	1.632	5.680	16.904	8.938	15.299	0.557
1	013611	16:00:10,365.484.580	255	1.146	17.939	1.242	2.891	26.059	11.796	4.960	0.470
1	013619	16:00:10,390.751.030	516	-0.068	29.331	1.769	2.521	34.200	29.262	9.830	1.027
1	013631	16:00:10,448.086.250	87	2.626	33.744	1.291	1.745	12.017	12.009	4.388	1.535
1	013650	16:00:10,513.944.670	234	-1.267	14.527	1.400	2.803	9.037	9.000	18.460	1.480
1	013653	16:00:10,547.010.920	51	-0.080	9.274	0.961	14.042	23.148	9.245	28.441	0.411
1	013670	16:00:10,638.267.090	92	1.339	48.962	0.988	1.760	32.827	29.297	2.940	1.103
1	013707	16:00:10,798.048.170	125	2.332	0.768	0.887	3.614	31.131	0.303	0.831	0.010
1	013711	16:00:10,810.381.310	440	-1.593	-42.207	1.928	3.390	22.517	22.440	16.722	1.488
1	013717	16:00:10,824.250.520	133	0.563	26.353	1.282	2.138	22.970	22.962	6.739	1.544
1	013718	16:00:10,825.381.500	62	-3.187	30.230	1.765	2.581	13.494	9.050	5.774	0.735
1	013751	16:00:11,026.428.930	508	-0.761	-26.885	1.575	2.739	34.046	21.390	9.585	0.679
1	013755	16:00:11,037.583.200	566	-1.785	6.261	1.895	2.766	10.592	3.061	8.368	0.293
1	013761	16:00:11,073.150.580	114	0.261	17.000	1.023	1.783	37.601	16.450	2.512	0.453
1	013772	16:00:11,141.999.780	2255	0.328	-24.589	1.647	3.360	24.734	23.367	18.805	1.237
1	013776	16:00:11,191.302.440	1002	1.555	48.755	1.863	4.090	39.056	26.375	17.807	0.741
1	013783	16:00:11,223.126.350	79	1.108	33.861	0.910	2.552	27.790	22.686	6.566	0.955
1	013789	16:00:11,260.718.600	78	-0.512	-22.138	0.749	1.553	20.709	19.707	4.711	1.258
1	013814	16:00:11,382.203.280	135	0.605	-13.545	1.166	3.566	12.456	11.586	12.908	1.195
1	013839	16:00:11,486.894.920	88	2.511	27.333	1.493	1.872	18.850	10.113	3.462	0.566
1	013904	16:00:11,812.723.280	887	1.039	-27.167	1.757	3.445	23.179	18.841	15.860	0.949
1	013914	16:00:11,869.304.130	947	-0.830	26.517	1.407	7.634	28.735	20.406	47.514	0.790
1	013949	16:00:12,065.171.320	57	-0.131	30.028	1.191	1.377	32.891	29.774	2.968	1.132
1	013950	16:00:12,070.215.490	143	0.087	9.234	0.899	9.911	25.393	9.199	14.872	0.371
1	013973	16:00:12,165.591.730	105	1.060	8.457	1.235	6.816	20.995	5.805	5.682	0.280
1	013981	16:00:12,208.866.560	317	-1.404	25.412	1.493	7.237	16.166	14.740	47.522	1.148
1	013992	16:00:12,265.674.310	396	0.808	-31.958	1.360	3.053	25.063	24.856	14.812	1.442
1	014005	16:00:12,331.103.990	470	249.037	393.040	1.982	5.714	21.951	1.578	6.394	0.072
1	014006	16:00:12,334.875.780	73	1.143	44.206	0.680	2.472	32.342	29.105	6.634	1.120
1	014028	16:00:12,443.335.740	130	0.556	0.095	1.116	1.925	23.120	0.083	1.656	0.004
1	014055	16:00:12,582.603.200	130	1.807	17.998	0.989	2.281	30.316	8.713	1.346	0.292
1	014070	16:00:12,658.158.980	106	-63.281	-2336.225	1.072	3.574	41.277	36.914	13.035	1.107
1	014071	16:00:12,660.035.060	245	0.743	12.099	1.815	7.826	27.672	9.713	12.773	0.359
1	014084	16:00:12,694.260.090	139	0.449	16.353	1.260	2.595	17.069	14.918	7.079	1.063
1	014085	16:00:12,697.769.210	387	0.595	13.184	2.805	8.053	26.334	11.332	25.908	0.445
1	014087	16:00:12,703.120.220	79	0.084	32.157	0.768	2.554	32.645	32.045	8.709	1.379
1	014091	16:00:12,725.913.290	79	-8.009	-15.719	0.992	2.821	30.595	1.947	1.664	0.064
1	014096	16:00:12,744.549.220	139	1.361	-27.977	1.171	2.503	16.643	16.564	7.686	1.474
1	014098	16:00:12,759.025.110	225	-2.035	22.416	1.275	1.787	22.842	9.885	4.667	0.448
1	014100	16:00:12,762.795.720	871	1.208	17.640	1.790	2.720	26.609	11.247	8.830	0.436
1	014151	16:00:13,054.817.290	263	-1.346	-46.075	1.346	2.587	30.081	27.478	9.911	1.152
1	014170	16:00:13,191.649.400	96	4.351	56.759	1.008	4.049	15.033	12.713	11.216	1.008
1	014175	16:00:13,212.104.720	62	-2.448	10.248	1.027	1.837	26.912	3.875	1.175	0.144
1	014185	16:00:13,282.040.430	188	-2.225	9.529	3.738	12.074	20.976	3.906	12.121	0.187
1	014237	16:00:13,567.898.530	53	1.362	27.916	1.076	1.768	24.726	16.523	2.082	0.732
1	014252	16:00:13,630.213.660	76	-0.476	9.374	1.230	1.827	15.848	8.465	3.027	0.563
1	014278	16:00:13,770.918.620	354	2.600	82.562	1.680	3.232	34.750	29.634	12.882	1.021
1	014327	16:00:13,974.533.830	540	0.900	-33.310	2.293	3.679	25.043	24.755	20.250	1.419
1	014333	16:00:14,017.856.770	55	-0.464	9.391	0.967	14.964	24.948	8.519	22.612	0.349
1	014335	16:00:14,030.827.090	67	-0.131	-4.325	1.068	1.700	9.740	4.288	1.561	0.456
1	014344	16:00:14,093.612.720	305	-0.158	18.412	1.590	4.043	45.476	18.186	6.611	0.411
1	014353	16:00:14,108.413.200	66	1.962	0.813	0.683	4.834	7.460	0.369	0.585	0.050
1	014375	16:00:14,225.682.260	726	0.218	40.566	1.898	3.393	40.075	39.635	25.828	1.422
1	014395	16:00:14,283.380.040	288	-0.134	-7.291	1.198	6.765	7.860	7.227	48.004	1.167
1	014450	16:00:14,588.354.100	97	-1.872	-39.158	1.148	4.335	23.180	18.454	11.089	0.921
1	014452	16:00:14,592.060.440	84	-0.367	9.824	2.149	4.961	10.672	9.222	16.211	1.043
1	014461	16:00:14,631.443.880	53	101.925	2502.080	0.845	2.183	34.627	24.547	2.833	0.788
1	014472	16:00:14,701.997.560	62	-0.225	-13.912	0.978	1.777	34.443	13.572	1.340	0.405
1	014477	16:00:14,723.222.260	65	-2.049	18.652	0.701	2.540	16.788	8.182	2.798	0.509
1	014503	16:00:14,817.150.190	89	-0.670	-1.130	1.243	2.953	16.011	0.939	1.764	0.059
1	014505	16:00:14,821.055.570	66	-0.734	-34.920	1.222	4.033	28.550	28.150	17.361	1.403
1	014506	16:00:14,836.460.540	108	-4.844	12.343	1.464	6.236	24.768	2.495	2.975	0.101
1	014509	16:00:14,841.314.620	131	-0.559	14.893	1.526	2.387	13.254	12.998	5.637	1.374
1	014512	16:00:14,847.943.170	54	-2.779	-98.129	0.956	1.868	36.584	33.221	2.897	1.139
1	014531	16:00:14,925.437.880	65	2.430	6.192	0.882	2.096	27.230	2.356	1.126	0.087
1	014556	16:00:15,059.980.920	722	1.495	49.846	2.059	3.773	34.544	27.710	26.375	0.931
1	014560	16:00:15,112.972.160	412	-2.206	4.816	2.630	7.251	23.748	1.989	15.608	0.084
1	014572	16:00:15,164.872.600	528	0.060	11.615	2.891	6.942	37.467	11.594	20.891	0.315
1	014576	16:00:15,198.635.250	62	3.803	125.776	1.285	1.978	32.699	31.984	4.187	1.361
1	014627	16:00:15,480.224.420	82	1.034	4.386	0.935	2.449	11.321	3.049	1.792	0.273
1	014679	16:00:15,732.263.570	210	51.532	-444.406	0.591	3.240	19.672	8.622	3.864	0.454
1	014685	16:00:15,761.194.200	79	-1.965	9.570	1.104	6.777	6.357	4.340	24.326	0.751
1	014728	16:00:15,930.710.590	803	1.294	-33.081	3.105	4.160	21.604	20.233	17.749	1.213
1	014767	16:00:16,098.972.920	93	-0.497	9.091	1.786	9.533	25.381	8.142	15.842	0.327
1	014788	16:00:16,234.143.300	63	1.313	30.830	1.332	2.571	26.766	18.680	4.820	0.772
1	014795	16:00:16,264.620.430	62	0.582	9.287	0.790	7.432	11.391	8.028	28.330	0.782
1	014817	16:00:16,353.018.470	98	1.484	38.517	1.109	3.418	29.240	21.523	8.303	0.827
1	014824	16:00:16,382.795.630	9288	0.163	-19.303	4.197	5.427	20.792	19.051	60.957	1.159
1	014888	16:00:16,712.822.200	273	-0.812	6.677	1.357	6.006	5.638	5.184	33.164	1.167
1	014899	16:00:16,758.129.010	58	-0.792	-16.287	1.234	2.082	26.637	12.770	2.246	0.500
1	014931	16:00:16,953.942.150	229	0.913	-34.209	0.702	2.782	25.385	25.262	15.703	1.472
1	014939	16:00:16,969.825.990	338	4.483	165.470	1.498	7.057	38.695	36.022	47.085	1.197
1	014958	16:00:17,066.556.030	223	-5.146	3.504	1.403	2.437	9.501	0.668	2.434	0.070
1	014962	16:00:17,089.230.580	116	1.123	-16.906	1.063	3.426	19.892	11.245	4.756	0.601
1	014985	16:00:17,201.072.980	73	-0.125	9.302	0.910	3.953	10.612	9.230	9.682	1.055
1	014993	16:00:17,229.327.030	1743	1.649	-41.013	2.000	3.325	24.515	21.271	10.118	1.050
1	015011	16:00:17,307.051.390	94	3.327	25.983	1.155	2.540	19.974	7.480	2.345	0.384
1	015026	16:00:17,399.378.000	41	1.354	-20.833	1.094	1.717	13.176	12.375	3.082	1.220
1	015033	16:00:17,432.401.260	45	-0.475	11.323	0.930	1.911	28.566	10.226	1.577	0.366
1	015070	16:00:17,669.638.630	160	-0.002	-5.239	1.054	2.119	10.079	5.239	3.134	0.547
1	015083	16:00:17,738.001.910	379	-9.424	-271.674	1.441	2.250	42.248	28.668	3.561	0.746
1	015104	16:00:17,877.686.890	334	-0.053	15.027	1.360	1.982	35.865	15.006	3.875	0.432
1	015139	16:00:18,087.933.610	82	0.240	9.017	1.369	9.290	17.315	8.768	19.420	0.531
1	015147	16:00:18,149.832.250	383	-4.645	-157.269	1.433	5.847	33.252	33.102	39.872	1.476
1	015149	16:00:18,152.403.410	74	2.010	27.784	0.995	2.679	12.596	12.376	7.086	1.384
1	015154	16:00:18,174.098.090	124	0.620	-9.691	1.720	2.186	10.102	8.237	6.491	0.953
1	015163	16:00:18,227.838.540	95	20.367	-96.961	0.661	2.018	10.001	4.755	2.394	0.496
1	015231	16:00:18,571.070.380	47	-0.417	-10.252	1.002	2.032	15.116	9.464	2.405	0.677
1	015237	16:00:18,605.923.180	413	1.733	64.102	1.214	4.665	32.139	32.041	35.743	1.493
1	015246	16:00:18,642.050.460	131	1.983	-12.049	1.432	1.966	17.283	5.425	3.290	0.319
1	015253	16:00:18,666.052.400	60	0.214	30.439	1.214	1.840	31.149	29.767	4.461	1.272
1	015255	16:00:18,671.288.960	53	1.311	60.964	1.109	1.737	37.042	36.978	3.368	1.512
1	015257	16:00:18,680.683.820	73	1.752	12.897	1.563	1.952	25.718	6.392	3.750	0.251
1	015281	16:00:18,798.987.000	289	1.329	-39.937	0.874	4.496	24.770	24.017	27.172	1.324
1	015284	16:00:18,803.410.520	2511	0.213	-25.458	1.569	2.196	25.474	24.900	13.518	1.358
1	015307	16:00:18,930.607.510	91	-57.065	-365.282	0.630	2.045	33.399	6.400	1.214	0.193
1	015326	16:00:19,001.243.270	1124	2.142	61.303	1.971	5.298	31.812	25.933	30.618	0.953
1	015341	16:00:19,058.408.840	109	0.626	11.148	0.711	2.494	29.493	9.451	2.134	0.326
1	015345	16:00:19,062.725.480	159	-1.175	-14.894	1.289	5.907	12.219	9.651	24.441	0.911
1	015352	16:00:19,096.218.910	109	0.802	27.922	0.752	3.776	22.533	21.781	20.285	1.312
1	015361	16:00:19,148.119.210	4979	0.245	-22.577	1.586	2.877	24.465	21.930	12.509	1.111
1	015379	16:00:19,232.236.970	221	-0.345	-17.614	1.281	3.615	17.211	16.650	19.348	1.315
1	015397	16:00:19,315.950.010	752	-1.344	-18.795	1.583	5.269	37.312	11.219	8.332	0.305
1	015408	16:00:19,359.582.830	212	1.791	-15.603	0.956	2.195	17.311	7.608	2.520	0.455
1	015438	16:00:19,477.928.030	67	0.004	9.122	1.168	14.615	28.270	9.121	21.797	0.329
1	015472	16:00:19,641.313.650	112	0.166	-0.592	0.898	3.995	10.387	0.584	1.265	0.056
1	015480	16:00:19,678.484.790	62	-0.116	-5.832	1.120	1.702	10.409	5.793	1.854	0.590
1	015487	16:00:19,718.461.210	66	-0.378	28.683	1.245	1.783	27.214	26.831	4.456	1.403
1	015499	16:00:19,760.927.450	100	-0.778	28.753	0.662	3.867	36.524	22.695	6.051	0.670
1	015523	16:00:19,925.255.310	74	1.225	39.461	1.025	1.678	28.428	24.960	4.913	1.072
1	015549	16:00:20,028.088.060	79	0.414	28.846	0.000	3.457	27.931	26.650	16.387	1.267
1	015552	16:00:20,041.867.830	206	3.448	-23.963	1.373	3.138	20.883	6.676	3.844	0.325
1	015554	16:00:20,047.998.130	103	3.544	137.773	1.317	1.703	37.411	37.410	4.270	1.563
1	015573	16:00:20,129.563.950	177	1.042	11.680	2.441	4.673	17.868	8.086	12.653	0.470
1	015583	16:00:20,178.090.260	91	0.992	0.032	0.852	1.461	28.001	0.023	1.279	0.001
1	015587	16:00:20,192.130.680	122	0.711	25.832	1.586	11.108	21.134	21.054	131.587	1.484
1	015602	16:00:20,251.402.860	489	0.189	-4.326	1.332	7.270	6.501	4.250	31.027	0.713
1	015617	16:00:20,297.911.500	216	-1.244	-13.068	1.361	2.876	8.190	8.188	11.336	1.551
1	015635	16:00:20,398.567.860	76	-0.356	-5.796	1.160	2.160	34.706	5.460	1.810	0.158
1	015659	16:00:20,525.653.050	1001	-0.279	-9.371	2.103	3.768	9.452	9.028	24.453	1.270
1	015672	16:00:20,579.222.930	393	5.219	175.978	1.385	3.726	33.305	33.115	23.109	1.464
1	015683	16:00:20,628.448.850	133	1.223	14.986	1.327	3.697	9.662	9.486	17.271	1.379
1	015707	16:00:20,759.220.100	352	-0.770	-19.949	1.336	5.992	30.770	15.809	12.667	0.540
1	015709	16:00:20,766.826.450	256	-1.084	34.629	1.377	2.485	24.033	23.481	10.289	1.356
1	015712	16:00:20,779.238.400	78	-7.814	-219.089	1.266	2.875	27.814	27.810	9.704	1.554
1	015713	16:00:20,780.339.390	169	0.682	18.257	1.600	7.119	15.444	15.084	81.203	1.354
